Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
GameDialogue,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer
Number,Special,Special,Special,Special,Text,Files,Text,Boolean
1,,[],,[],Player,[],,TRUE
2,,[],Assets/05_Images/GUIPack-Clean&Minimalist/Sources/Game Controller/Game Controller/Steam/White_PNG/A-Button-Green-White.png,[],NPC,[],,FALSE
Items
ID
Number
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Text,Text,Text
1,Alert,,,Text
2,SelectionType,none,Record player decision,Text
3,ImageKey,,Show image according to the key.,Text
6,UnlockButtonKey,none,Function which triggers Toolbar,Text
7,playerDecision,none,Three button to add content (get),Text
8,isReplay,False,If use replay function it will be true,Boolean
9,tag,,use to identify different path,Text
10,canReplay,False,Can click Replay Current Scenario,Boolean
11,UnlockKey,(category ) / (list name) / (unlockProgress),Unlock GameManualWindow List,Text
12,TestingDialog,True,For dialog system,Boolean
13,ReadChapter,0,Save Read Chapter,Number
14,Counter,0,,Number
15,Switch,,Control highlight panel spot,Text
16,LastConversationKey,,Will update by last dialog,Text
17,CurrentQuestNum,0,Current Quest Num,Number
Conversations
ID,Title,Description,Actor,Conversant,Overrides
NPC_222_35,222,35,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您繼續開發遊戲邏輯\r\n最後請將完成開發的分支都合併回主分支,516.8701;425.4187
NPC_222_36,222,36,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,710.3077;221.978
NPC_223_0,223,0,2,2,START,,,False,Block,Normal,,,None(),,,,,566;133
NPC_223_14,223,14,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,567.8621;230
NPC_223_15,223,15,2,2,,,,False,Block,Normal,,,,,,,您成功地合併 'ui-design' 和 'java-activity' 至主分支\r\n最後也刪除這些已經完成目標的分支,566.1379;279
NPC_223_16,223,16,2,2,,,,False,Block,Normal,,,,,,,在這個關卡中，您遇到了 '快進合併' 和 '自動合併' 的情景\r\n在下一關卡中，我們將遇到合併衝突的情況,566.1379;327
NPC_223_17,223,17,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,566.1379;380
NPC_224_0,224,0,2,2,START,,,False,Block,Normal,,,None(),,,,,435;118
NPC_224_3,224,3,2,2,,,,False,Block,Normal,,,,,,,很好！您完成了遊戲邏輯的開發,427;206
NPC_224_4,224,4,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，請您將所有分支合併回主分支\r\n請先從團隊成員的分支開始,427;261
NPC_225_0,225,0,2,2,START,,,False,Block,Normal,,,None(),,,,,485;115
NPC_225_14,225,14,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '解決合併衝突' 關卡！\r\n當前的模式是 '練習模式',482;198
NPC_225_15,225,15,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,482;248
NPC_225_16,225,16,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,479;295
NPC_225_17,225,17,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,480.4925;345
NPC_225_18,225,18,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您創建新的分支\r\n以重新設計手機界面,480.4925;395
NPC_225_19,225,19,2,2,,,,False,Block,Normal,,,,,,,當您完成設計後\r\n就可以開始合併分支了,677;197
NPC_225_20,225,20,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,677;247
NPC_226_0,226,0,2,2,START,,,False,Block,Normal,,,None(),,,,,538.7272;113
NPC_226_14,226,14,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,545.862;239.7727
NPC_226_15,226,15,2,2,,,,False,Block,Normal,,,,,,,猜數字遊戲的畫面改良了\r\n現在擁有同學 A 設計的按鈕\r\n以及您的輸入欄設計,544.1379;287.6363
NPC_226_16,226,16,2,2,,,,False,Block,Normal,,,,,,,在這個關卡中，您成功解決合併衝突\r\n這是合併模式裡最為複雜的一種,544.1379;337.7727
NPC_226_17,226,17,2,2,,,,False,Block,Normal,,,,,,,解決本次模擬場景的問題後\r\n代表您已經通過了 '分支管理' 主題關卡,544.1379;388.6363
NPC_226_18,226,18,2,2,,,,False,Block,Normal,,,,,,,接下來，將進入最後一個主題關卡 — '遠端管理',544.1379;437.5
NPC_226_19,226,19,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n這也代表您完成了 '分支管理' 主題關卡\r\n您做得很棒！,545.2743;543.1817
NPC_227_0,227,0,2,2,START,,,False,Block,Normal,,,None(),,,,,440;116
NPC_227_1,227,1,2,2,,,,False,Block,Normal,,,,,,,很好！您重新設計了手機界面的樣式\r\n現在讓我們開始將開發分支合併回主分支,440;166
NPC_227_2,227,2,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,首先，我們先從同學 A 的分支開始合併,440;215
NPC_228_0,228,0,2,2,START,,,False,Block,Normal,,,None(),,,,,455;153
NPC_228_1,228,1,2,2,,,,False,Block,Normal,,,,,,,由於您和同學 A 各自在 '手機主界面.xml' 上做了修改\r\n並且都修改了按鈕和輸入欄的外觀\r\n因此這個文件發生了合併衝突,455;203
NPC_228_2,228,2,2,2,,,,False,Block,Normal,,,,,,,和同學 A 討論過彼此的手機界面設計後\r\n得出了以下結論：\r\n<color=#CF001C>採用同學 A 的按鈕設計\r</color>\n<color=#CF001C>採用您的輸入欄設計</color>,455;252
NPC_228_3,228,3,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，請您根據上述結論\r\n移除掉多餘的按鈕和輸入欄\r\n這些元素都只要保留一個就行,455;303
NPC_229_0,229,0,2,2,START,,,False,Block,Normal,,,None(),,,,,459;102
NPC_229_1,229,1,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,非常好，您順利地解決了文件衝突\r\n接下來請您將解決衝突的文件新建一個提交\r\n以讓 Git 繼續合併,463;189
NPC_230_0,230,0,2,2,START,,,False,Block,Normal,,,None(),,,,,493;154
NPC_230_1,230,1,2,2,,,,False,Block,Normal,,,,,,,很好！在您成功新增提交後\r\nGit 將繼續進行合併,494;204
NPC_230_2,230,2,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,在完成合併後\r\n請記得刪除完成目標的所有分支,493;254
NPC_231_0,231,0,2,2,START,,,False,Block,Normal,,,None(),,,,,389;133
NPC_231_25,231,25,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '創建您的第一個遠端儲存庫' 關卡！\r\n當前的模式是 '練習模式',378;213
NPC_231_26,231,26,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,378;261
NPC_231_27,231,27,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,378;313
NPC_231_28,231,28,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,378;364.0638
NPC_231_29,231,29,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您創建新的遠端儲存庫\r\n讓團隊成員共同開發一項專案,379;413
NPC_231_30,231,30,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,574;213
NPC_232_0,232,0,2,2,START,,,False,Block,Normal,,,None(),,,,,288;88
NPC_232_19,232,19,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,276;179
NPC_232_20,232,20,2,2,,,,False,Block,Normal,,,,,,,當您成功將 '貪吃蛇' 遊戲的專案複製到本地電腦上後\r\n我們就可以開始進行開發了,277;227
NPC_232_21,232,21,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，您將試著在本地開發內容\r\n然後將這些提交上傳到遠端儲存庫中,277;279
NPC_232_22,232,22,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,277;330.0638
NPC_233_0,233,0,2,2,START,,,False,Block,Normal,,,None(),,,,,324;149
NPC_233_37,233,37,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '創建與推送遠端分支' 關卡！\r\n當前的模式是 '練習模式',324.9999;234.6588
NPC_233_38,233,38,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,324.9999;283.3158
NPC_233_39,233,39,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,326.5624;336.8783
NPC_233_40,233,40,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,326.5624;385.8171
NPC_233_41,233,41,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您創建一個本地分支\r\n並在這個分支上增加 'README' 檔案內容,327.5625;437.4408
NPC_233_42,233,42,2,2,,,,False,Block,Normal,,,,,,,當您完成開發後，再請您上傳到遠端儲存庫中,521.0001;234
NPC_233_43,233,43,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,525.0001;285
NPC_234_0,234,0,2,2,START,,,False,Block,Normal,,,None(),,,,,536;135
NPC_234_37,234,37,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,539.9999;218.6588
NPC_234_38,234,38,2,2,,,,False,Block,Normal,,,,,,,現在在遠端儲存庫中\r\n包含了寫好 '貪吃蛇遊戲介紹' 的 'update-readme' 分支,539.9999;268.3158
NPC_234_39,234,39,2,2,,,,False,Block,Normal,,,,,,,在本次關卡中\r\n您掌握了如何將創建、刪除遠端分支,540.5624;320.8783
NPC_234_40,234,40,2,2,,,,False,Block,Normal,,,,,,,在下一關裡，我們將學習如何獲取遠端分支\r\n以確保本地儲存庫的版本與遠端相同,541.5624;368.8171
NPC_234_41,234,41,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,542.5625;422.4408
NPC_235_0,235,0,2,2,START,,,False,Block,Normal,,,None(),,,,,524;130
NPC_235_1,235,1,2,2,,,,False,Block,Normal,,,,,,,很好！您成功將 'update-readme' 分支上傳至遠端儲存庫了,524;180
NPC_235_2,235,2,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,最後，請記得將本地與遠端的 'test-readme' 分支刪除,524;230
NPC_236_0,236,0,2,2,START,,,False,Block,Normal,,,None(),,,,,513;182
NPC_236_44,236,44,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '保持分支同步' 關卡！\r\n當前的模式是 '練習模式',499.9999;274.6588
NPC_236_45,236,45,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,499.9999;323.3158
NPC_236_46,236,46,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,501.5624;376.8783
NPC_236_47,236,47,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,501.5624;425.8171
NPC_236_48,236,48,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您同步 'update-readme' 分支\r\n以繼續之前的開發進度,502.5624;477.4408
NPC_236_49,236,49,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,696.0001;274
NPC_237_0,237,0,2,2,START,,,False,Block,Normal,,,None(),,,,,472;162
NPC_237_42,237,42,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,493.7187;242
NPC_237_43,237,43,2,2,,,,False,Block,Normal,,,,,,,現在這台電腦的 'update-readme' 分支\r\n已經與遠端的 'update-readme' 分支同步了,493.7187;291.657
NPC_237_44,237,44,2,2,,,,False,Block,Normal,,,,,,,並且您通過指令獲得了團隊成員的分支,494.2812;344.2195
NPC_237_45,237,45,2,2,,,,False,Block,Normal,,,,,,,在下一關裡，我們將學習 '合併前的準備' 流程\r\n這是為了創建 Pull Request 做準備,495.2812;392.1583
NPC_237_46,237,46,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,496.2813;445.782
NPC_238_0,238,0,2,2,START,,,False,Block,Normal,,,None(),,,,,694;139
NPC_238_3,238,3,2,2,,,,False,Block,Normal,,,,,,,很好！您成功獲得遠端 'update-readme' 分支\r\n現在可以繼續之前未完成的工作了,664.3903;234
NPC_238_4,238,4,2,2,,,,False,Block,Normal,,,,,,,突然，同學 A 傳訊息給您\r\n想詢問您關於程式方面的問題,665.6097;288.8781
NPC_238_5,238,5,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,如果要查看並測試對方的程式碼\r\n我們可以在這台電腦獲取對方的遠端分支,660.6097;377.8781
NPC_239_0,239,0,2,2,START,,,False,Block,Normal,,,None(),,,,,538;129
NPC_239_50,239,50,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '合併前的確認' 關卡！\r\n當前的模式是 '練習模式',537.9999;216.6588
NPC_239_51,239,51,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,537.9999;265.3158
NPC_239_52,239,52,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,539.5624;318.8783
NPC_239_53,239,53,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,538.5624;367.8171
NPC_239_54,239,54,2,2,,,,False,Block,Normal,,,,,,,在本次關卡裡，您需要進行合併前的確認\r\n以確保當遠端 'update-readme' 分支合併至遠端主分支時\r\n不會造成合併衝突,540.5624;420.4408
NPC_239_55,239,55,2,2,,,,False,Block,Normal,,,,,,,關於合併前的確認流程\r\n您可以查閱遊戲手冊來複習,734.0001;216
NPC_239_56,239,56,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,734.0001;283
NPC_240_0,240,0,2,2,START,,,False,Block,Normal,,,None(),,,,,603;174
NPC_240_47,240,47,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,597.7187;240
NPC_240_48,240,48,2,2,,,,False,Block,Normal,,,,,,,經過本次的練習\r\n您應該更熟悉如何進行合併前的準備\r\n以為創建 Pull Request 做準備,597.7187;289.657
NPC_240_49,240,49,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中\r\n您將扮演創建 Pull Request 的角色\r\n解決在合併請求過程中遇到的問題,598.2812;342.2195
NPC_240_50,240,50,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,598.2812;390.1583
NPC_241_0,241,0,2,2,START,,,False,Block,Normal,,,None(),,,,,502;183
NPC_241_47,241,47,2,2,,,,False,Block,Normal,,,,,,,很好！您順利地完成 '合併前的準備' 流程,505.7187;263
NPC_241_48,241,48,2,2,,,,False,Block,Normal,,,,,,,由於您和其他成員修改的檔案內容不同\r\n所以並沒有造成合併衝突,505.7187;312.657
NPC_241_49,241,49,2,2,,,,False,Block,Normal,,,,,,,不過請您開啟合併後的兩個專案檔案\r\n以確認合併是否成功,506.2812;365.2195
NPC_241_50,241,50,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,確認後，請您將完成合併的 'update-readme' 分支上傳到遠端\r\n以為創建 pull request 做準備,513.2812;478.1583
NPC_242_0,242,0,2,2,START,,,False,Block,Normal,,,None(),,,,,553;189
NPC_242_57,242,57,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '創建 Pull Request' 關卡！\r\n當前的模式是 '練習模式',554.9999;317.6588
NPC_242_58,242,58,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,554.9999;366.3158
NPC_242_59,242,59,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,555.5624;419.8783
NPC_242_60,242,60,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,555.5624;468.8171
NPC_242_61,242,61,2,2,,,,False,Block,Normal,,,,,,,在本次關卡裡，您需要創建一個 Pull Request\r\n並試著解決合併請求過程中會遇到的問題,557.5624;520.4408
NPC_242_62,242,62,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,755.0001;318
NPC_243_0,243,0,2,2,START,,,False,Block,Normal,,,None(),,,,,667;177
NPC_243_57,243,57,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,663.9999;289.6588
NPC_243_58,243,58,2,2,,,,False,Block,Normal,,,,,,,經過本次的練習\r\n您應該更了解如何扮演創建 Pull Request 的角色\r\n與團隊成員討論並解決過程中遇到的問題,663.9999;338.3158
NPC_243_59,243,59,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中\r\n您將扮演審核 Pull Request 的角色,665.5624;391.8783
NPC_243_60,243,60,2,2,,,,False,Block,Normal,,,,,,,您將學習如何查看團隊成員的合併請求並給予修改建議\r\n並嘗試批准對方的合併請求,664.5624;440.8171
NPC_243_61,243,61,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,669.5624;508.4408
NPC_244_0,244,0,2,2,START,,,False,Block,Normal,,,None(),,,,,559;143
NPC_244_3,244,3,2,2,,,,False,Block,Normal,,,,,,,很好！您增加同學 A 作為本次合併請求的審核人員\r,564;238
NPC_244_4,244,4,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,不久後，同學 A 查看並回覆了您的合併請求\r\n請點擊瀏覽器上方的重新整理按鈕來更新頁面,566;317
NPC_245_0,245,0,2,2,START,,,False,Block,Normal,,,None(),,,,,789;248
NPC_245_3,245,3,2,2,,,,False,Block,Normal,,,,,,,很好！您根據同學 A 的修改建議\r\n在 '生成多個物件' 行數中增加了更多的敘述,787;324
